"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",56.3067149523958,0.666289970425411,0.393284058582911,1.69416978869218,0.0902330239022173,0.128885115304301
"AT1G01020",222.873390414912,-0.570676842881645,0.205792385278367,-2.77307074365124,0.00555300474627197,0.00985507506318255
"AT1G01030",18.2229300013807,1.87703586244937,0.671735476280897,2.79430807025659,0.00520109043375647,0.00926183034440473
"AT1G01040",757.820354689032,-0.432557476205247,0.114806769977903,-3.76770007803983,0.000164758479467756,0.000353413349294114
"AT1G01050",1151.58065089328,-0.842921130414247,0.0962102503020337,-8.76124038517785,1.93113490410084e-18,9.49463896774305e-18
"AT1G01060",154.982801055068,-2.50550262142927,0.261446561054793,-9.58323036004352,9.4056145768841e-22,5.1863767700643e-21
"AT1G01070",77.7746362996073,1.99995289463491,0.354407038319581,5.64309587111384,1.67019280147911e-08,4.99178930135754e-08
"AT1G01080",958.155998247473,1.05138522778118,0.105014910295469,10.0117709458877,1.35308400629216e-23,7.8704445852673e-23
"AT1G01090",3185.88850699353,-0.910656467138337,0.0663078784246361,-13.733759679453,6.37382586142425e-43,6.14288610446967e-42
"AT1G01100",5668.37267780663,-1.59605879229028,0.0731582845502877,-21.8165147269573,1.61725240680014e-105,3.81004624170405e-104
"AT1G01110",33.9553078765142,1.7593663631672,0.503704351877598,3.49285519692063,0.000477885570957145,0.000974193836107609
"AT1G01120",324.973598648463,4.76584118128815,0.251153436321498,18.9758151474681,2.70286527639085e-80,4.81428773907065e-79
"AT1G01130",12.5036358009411,1.26799581757654,0.7656690362653,1.65606255120547,0.0977091521482684,0.138576312967679
"AT1G01140",1456.17398116107,-1.32178700659923,0.092490865219464,-14.2910005594917,2.49005944354838e-46,2.56580844811613e-45
"AT1G01150",0.97271907743819,1.35979964639489,1.33454308185619,1.018925252307,0.308238454171251,NA
"AT1G01160",488.356191196019,-1.78427064109776,0.145532086108273,-12.2603247765603,1.47905900850995e-34,1.17276987402564e-33
"AT1G01170",487.952092951125,-0.549925377138204,0.152230406725261,-3.61245423281755,0.000303312652412331,0.000631810627087125
"AT1G01180",76.624905623188,1.29819430126697,0.339612876110005,3.82257091114082,0.000132067481788649,0.000285988416077923
"AT1G01190",84.1285841988153,-0.13453473865519,0.312580005893541,-0.430400972930465,0.666903987726276,0.72564392743275
"AT1G01200",8.01586945598326,3.95058621126296,1.09627582272982,3.6036425590648,0.000313788512786715,0.000652092215197423
"AT1G01210",345.631736174457,-2.27280830717078,0.175632792063303,-12.9406831177152,2.65260300549183e-38,2.31470316082709e-37
"AT1G01220",350.031046780629,1.44265227334588,0.167367285105157,8.61967900381168,6.71420640096988e-18,3.23193550202547e-17
"AT1G01225",27.6923702996269,0.369411034240304,0.532266309839915,0.694034221988254,0.487660747710004,0.55893794624218
"AT1G01230",205.646485770599,1.44899546891821,0.215123049364397,6.73565883897338,1.6318878091052e-11,5.87506254344142e-11
"AT1G01240",460.500334853009,-0.0843760797202738,0.141612647445829,-0.595823051416012,0.551293442614334,0.619064607785745
"AT1G01250",6.36083830141521,1.42381981726627,1.03248299110614,1.37902496170021,0.167887057799444,0.223934037716885
"AT1G01260",139.377079052189,1.4029355416343,0.255216964228859,5.49703091200573,3.8623901560794e-08,1.12762564983062e-07
"AT1G01280",3.35500780567534,-3.30672194412104,1.31120902792426,-2.52188771866207,0.0116726960069943,0.0196920373077983
"AT1G01290",132.621002836553,0.925096359780572,0.255258340163354,3.62415723297641,0.000289905209751704,0.000604968276732737
"AT1G01300",681.683821954938,0.385342035083237,0.122736737446791,3.13958186521204,0.00169189134260954,0.00321702992117643
"AT1G01305",0.123648869558206,-0.303643266906953,1.12782080659437,-0.269230063084093,0.787752647083729,NA
"AT1G01310",4.30299153060173,-3.60294728460747,1.28512313977905,-2.80358136359363,0.00505384788276066,0.00901272945109222
"AT1G01320",5162.58796611665,0.217550916714596,0.0591076553469888,3.68058782635639,0.000232696891356189,0.000491211865909949
"AT1G01335",0.247297739116411,-0.479098143596673,1.1308146483644,-0.423675218825328,0.671802690315662,NA
"AT1G01340",111.305736561589,-1.59701202027742,0.286984522414161,-5.56480191629534,2.6245036251222e-08,7.74547302490439e-08
"AT1G01350",502.778623572786,-1.43179401349184,0.140662132071243,-10.1789585612613,2.46181899645973e-24,1.46956065757806e-23
"AT1G01355",2.86705738138752,-1.09673311335849,1.21970872730422,-0.899176244956834,0.3685587913194,0.441377825850437
"AT1G01360",181.485309697936,-0.653401171591091,0.218871931935058,-2.98531276173393,0.0028328850926955,0.00523489057060492
"AT1G01370",40.216212047709,2.39781432649705,0.495951399049882,4.83477681702412,1.33295098845986e-06,3.49084349721238e-06
"AT1G01380",8.85714834291656,1.32656187625215,0.881031583635711,1.50569162433189,0.132146355080807,0.181250188212159
"AT1G01390",44.7564073308078,2.41205287615648,0.469306504235282,5.13961100983851,2.75307806044157e-07,7.58851553884964e-07
"AT1G01400",0.123648869558206,-0.303643266906953,1.12782080659437,-0.269230063084093,0.787752647083729,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",28.1777918270838,2.43465391135229,0.587800585821531,4.14197258403465,3.4433151088129e-05,7.93650480447719e-05
"AT1G01430",473.327662441504,1.64662023017964,0.146502346370619,11.2395485189981,2.60712253763699e-29,1.80105448237573e-28
"AT1G01440",190.650987303217,1.14914371117243,0.21853440905693,5.25841086596603,1.45305585134221e-07,4.07806218377842e-07
"AT1G01450",0,NA,NA,NA,NA,NA
"AT1G01453",0,NA,NA,NA,NA,NA
"AT1G01460",0,NA,NA,NA,NA,NA
"AT1G01470",873.554451451884,-0.111291961023639,0.10606028216689,-1.04932740843096,0.294027455527215,0.364182344385806
"AT1G01480",4.20770766799867,1.11646868488135,1.13162747103354,0.986604437820564,0.32383659382233,0.394656832672499
"AT1G01490",592.289202503203,-0.00555560836276719,0.129211424954468,-0.0429962626348629,0.965704513085632,0.972363023655309
